,Age,Salary,Savings,Rate,Target,Need,Gap
31271,45,135000,0,23,5404,7875,-2471
31272,45,135000,0,24,5404,7875,-2471
31273,45,135000,0,25,5404,7875,-2471
31274,45,135000,0,26,5404,7875,-2471
31275,45,135000,0,27,5404,7875,-2471
31276,45,135000,0,28,5404,7875,-2471
31277,45,135000,0,29,5404,7875,-2471
31278,45,135000,0,30,5404,7875,-2471
31279,45,135000,25000,0,2864,7875,-5011
31280,45,135000,25000,1,3121,7875,-4754
31281,45,135000,25000,2,3378,7875,-4497
31282,45,135000,25000,3,3634,7875,-4241
31283,45,135000,25000,4,3891,7875,-3984
31284,45,135000,25000,5,4148,7875,-3727
31285,45,135000,25000,6,4405,7875,-3470
31286,45,135000,25000,7,4576,7875,-3299
31287,45,135000,25000,8,4747,7875,-3128
31288,45,135000,25000,9,4918,7875,-2957
31289,45,135000,25000,10,5089,7875,-2786
31290,45,135000,25000,11,5260,7875,-2615
31291,45,135000,25000,12,5432,7875,-2444
31292,45,135000,25000,13,5603,7875,-2272
31293,45,135000,25000,14,5660,7875,-2215
31294,45,135000,25000,15,5660,7875,-2215
31295,45,135000,25000,16,5660,7875,-2215
31296,45,135000,25000,17,5660,7875,-2215
31297,45,135000,25000,18,5660,7875,-2215
31298,45,135000,25000,19,5660,7875,-2215
31299,45,135000,25000,20,5660,7875,-2215
31300,45,135000,25000,21,5660,7875,-2215
31301,45,135000,25000,22,5660,7875,-2215
31302,45,135000,25000,23,5660,7875,-2215
31303,45,135000,25000,24,5660,7875,-2215
31304,45,135000,25000,25,5660,7875,-2215
31305,45,135000,25000,26,5660,7875,-2215
31306,45,135000,25000,27,5660,7875,-2215
31307,45,135000,25000,28,5660,7875,-2215
31308,45,135000,25000,29,5660,7875,-2215
31309,45,135000,25000,30,5660,7875,-2215
31310,45,135000,50000,0,3120,7875,-4755
31311,45,135000,50000,1,3376,7875,-4499
31312,45,135000,50000,2,3633,7875,-4242
31313,45,135000,50000,3,3890,7875,-3985
31314,45,135000,50000,4,4146,7875,-3729
31315,45,135000,50000,5,4403,7875,-3472
31316,45,135000,50000,6,4660,7875,-3215
31317,45,135000,50000,7,4831,7875,-3044
31318,45,135000,50000,8,5002,7875,-2873
31319,45,135000,50000,9,5173,7875,-2702
31320,45,135000,50000,10,5345,7875,-2530
31321,45,135000,50000,11,5516,7875,-2359
31322,45,135000,50000,12,5687,7875,-2188
31323,45,135000,50000,13,5858,7875,-2017
31324,45,135000,50000,14,5915,7875,-1960
31325,45,135000,50000,15,5915,7875,-1960
31326,45,135000,50000,16,5915,7875,-1960
31327,45,135000,50000,17,5915,7875,-1960
31328,45,135000,50000,18,5915,7875,-1960
31329,45,135000,50000,19,5915,7875,-1960
31330,45,135000,50000,20,5915,7875,-1960
31331,45,135000,50000,21,5915,7875,-1960
31332,45,135000,50000,22,5915,7875,-1960
31333,45,135000,50000,23,5915,7875,-1960
31334,45,135000,50000,24,5915,7875,-1960
31335,45,135000,50000,25,5915,7875,-1960
31336,45,135000,50000,26,5915,7875,-1960
31337,45,135000,50000,27,5915,7875,-1960
31338,45,135000,50000,28,5915,7875,-1960
31339,45,135000,50000,29,5915,7875,-1960
31340,45,135000,50000,30,5915,7875,-1960
31341,45,135000,75000,0,3375,7875,-4500
31342,45,135000,75000,1,3632,7875,-4243
31343,45,135000,75000,2,3888,7875,-3987
31344,45,135000,75000,3,4145,7875,-3730
31345,45,135000,75000,4,4402,7875,-3473
31346,45,135000,75000,5,4658,7875,-3217
31347,45,135000,75000,6,4915,7875,-2960
31348,45,135000,75000,7,5086,7875,-2789
31349,45,135000,75000,8,5258,7875,-2617
31350,45,135000,75000,9,5429,7875,-2446
31351,45,135000,75000,10,5600,7875,-2275
31352,45,135000,75000,11,5771,7875,-2104
31353,45,135000,75000,12,5942,7875,-1933
31354,45,135000,75000,13,6113,7875,-1762
31355,45,135000,75000,14,6170,7875,-1705
31356,45,135000,75000,15,6170,7875,-1705
31357,45,135000,75000,16,6170,7875,-1705
31358,45,135000,75000,17,6170,7875,-1705
31359,45,135000,75000,18,6170,7875,-1705
31360,45,135000,75000,19,6170,7875,-1705
31361,45,135000,75000,20,6170,7875,-1705
31362,45,135000,75000,21,6170,7875,-1705
31363,45,135000,75000,22,6170,7875,-1705
31364,45,135000,75000,23,6170,7875,-1705
31365,45,135000,75000,24,6170,7875,-1705
31366,45,135000,75000,25,6170,7875,-1705
31367,45,135000,75000,26,6170,7875,-1705
31368,45,135000,75000,27,6170,7875,-1705
31369,45,135000,75000,28,6170,7875,-1705
31370,45,135000,75000,29,6170,7875,-1705
31371,45,135000,75000,30,6170,7875,-1705
31372,45,135000,100000,0,3630,7875,-4245
31373,45,135000,100000,1,3887,7875,-3988
31374,45,135000,100000,2,4144,7875,-3731
31375,45,135000,100000,3,4400,7875,-3475
31376,45,135000,100000,4,4657,7875,-3218
31377,45,135000,100000,5,4914,7875,-2961
31378,45,135000,100000,6,5171,7875,-2704
31379,45,135000,100000,7,5342,7875,-2533
31380,45,135000,100000,8,5513,7875,-2362
31381,45,135000,100000,9,5684,7875,-2191
31382,45,135000,100000,10,5855,7875,-2020
31383,45,135000,100000,11,6026,7875,-1849
31384,45,135000,100000,12,6197,7875,-1678
31385,45,135000,100000,13,6369,7875,-1506
31386,45,135000,100000,14,6426,7875,-1449
31387,45,135000,100000,15,6426,7875,-1449
31388,45,135000,100000,16,6426,7875,-1449
31389,45,135000,100000,17,6426,7875,-1449
31390,45,135000,100000,18,6426,7875,-1449
31391,45,135000,100000,19,6426,7875,-1449
31392,45,135000,100000,20,6426,7875,-1449
31393,45,135000,100000,21,6426,7875,-1449
31394,45,135000,100000,22,6426,7875,-1449
31395,45,135000,100000,23,6426,7875,-1449
31396,45,135000,100000,24,6426,7875,-1449
31397,45,135000,100000,25,6426,7875,-1449
31398,45,135000,100000,26,6426,7875,-1449
31399,45,135000,100000,27,6426,7875,-1449
31400,45,135000,100000,28,6426,7875,-1449
31401,45,135000,100000,29,6426,7875,-1449
31402,45,135000,100000,30,6426,7875,-1449
31403,45,135000,150000,0,4141,7875,-3734
31404,45,135000,150000,1,4398,7875,-3477
31405,45,135000,150000,2,4654,7875,-3221
31406,45,135000,150000,3,4911,7875,-2964
31407,45,135000,150000,4,5168,7875,-2707
31408,45,135000,150000,5,5424,7875,-2451
31409,45,135000,150000,6,5681,7875,-2194
31410,45,135000,150000,7,5852,7875,-2023
31411,45,135000,150000,8,6023,7875,-1852
31412,45,135000,150000,9,6195,7875,-1680
31413,45,135000,150000,10,6366,7875,-1509
31414,45,135000,150000,11,6537,7875,-1338
31415,45,135000,150000,12,6708,7875,-1167
31416,45,135000,150000,13,6879,7875,-996
31417,45,135000,150000,14,6936,7875,-939
31418,45,135000,150000,15,6936,7875,-939
31419,45,135000,150000,16,6936,7875,-939
31420,45,135000,150000,17,6936,7875,-939
31421,45,135000,150000,18,6936,7875,-939
31422,45,135000,150000,19,6936,7875,-939
31423,45,135000,150000,20,6936,7875,-939
31424,45,135000,150000,21,6936,7875,-939
31425,45,135000,150000,22,6936,7875,-939
31426,45,135000,150000,23,6936,7875,-939
31427,45,135000,150000,24,6936,7875,-939
31428,45,135000,150000,25,6936,7875,-939
31429,45,135000,150000,26,6936,7875,-939
31430,45,135000,150000,27,6936,7875,-939
31431,45,135000,150000,28,6936,7875,-939
31432,45,135000,150000,29,6936,7875,-939
31433,45,135000,150000,30,6936,7875,-939
31434,45,135000,250000,0,5162,7875,-2713
31435,45,135000,250000,1,5419,7875,-2456
31436,45,135000,250000,2,5675,7875,-2200
31437,45,135000,250000,3,5932,7875,-1943
31438,45,135000,250000,4,6189,7875,-1686
31439,45,135000,250000,5,6446,7875,-1429
31440,45,135000,250000,6,6702,7875,-1173
31441,45,135000,250000,7,6873,7875,-1002
31442,45,135000,250000,8,7045,7875,-830
31443,45,135000,250000,9,7216,7875,-659
31444,45,135000,250000,10,7387,7875,-488
31445,45,135000,250000,11,7558,7875,-317
31446,45,135000,250000,12,7729,7875,-146
31447,45,135000,250000,13,7900,7875,25
31448,45,135000,250000,14,7957,7875,82
31449,45,135000,250000,15,7957,7875,82
31450,45,135000,250000,16,7957,7875,82
31451,45,135000,250000,17,7957,7875,82
31452,45,135000,250000,18,7957,7875,82
31453,45,135000,250000,19,7957,7875,82
31454,45,135000,250000,20,7957,7875,82
31455,45,135000,250000,21,7957,7875,82
31456,45,135000,250000,22,7957,7875,82
31457,45,135000,250000,23,7957,7875,82
31458,45,135000,250000,24,7957,7875,82
31459,45,135000,250000,25,7957,7875,82
31460,45,135000,250000,26,7957,7875,82
31461,45,135000,250000,27,7957,7875,82
31462,45,135000,250000,28,7957,7875,82
31463,45,135000,250000,29,7957,7875,82
31464,45,135000,250000,30,7957,7875,82
31465,45,135000,500000,0,7715,7875,-160
31466,45,135000,500000,1,7972,7875,97
31467,45,135000,500000,2,8228,7875,353
31468,45,135000,500000,3,8485,7875,610
31469,45,135000,500000,4,8742,7875,867
31470,45,135000,500000,5,8999,7875,1124
31471,45,135000,500000,6,9255,7875,1380
31472,45,135000,500000,7,9426,7875,1551
31473,45,135000,500000,8,9598,7875,1723
31474,45,135000,500000,9,9769,7875,1894
31475,45,135000,500000,10,9940,7875,2065
31476,45,135000,500000,11,10111,7875,2236
31477,45,135000,500000,12,10282,7875,2407
31478,45,135000,500000,13,10453,7875,2578
31479,45,135000,500000,14,10510,7875,2635
31480,45,135000,500000,15,10510,7875,2635
31481,45,135000,500000,16,10510,7875,2635
31482,45,135000,500000,17,10510,7875,2635
31483,45,135000,500000,18,10510,7875,2635
31484,45,135000,500000,19,10510,7875,2635
31485,45,135000,500000,20,10510,7875,2635
31486,45,135000,500000,21,10510,7875,2635
31487,45,135000,500000,22,10510,7875,2635
31488,45,135000,500000,23,10510,7875,2635
31489,45,135000,500000,24,10510,7875,2635
31490,45,135000,500000,25,10510,7875,2635
31491,45,135000,500000,26,10510,7875,2635
31492,45,135000,500000,27,10510,7875,2635
31493,45,135000,500000,28,10510,7875,2635
31494,45,135000,500000,29,10510,7875,2635
31495,45,135000,500000,30,10510,7875,2635
31496,45,140000,0,0,2609,8167,-5558
31497,45,140000,0,1,2875,8167,-5291
31498,45,140000,0,2,3141,8167,-5025
31499,45,140000,0,3,3408,8167,-4759
31500,45,140000,0,4,3674,8167,-4493
31501,45,140000,0,5,3940,8167,-4227
31502,45,140000,0,6,4206,8167,-3960
31503,45,140000,0,7,4384,8167,-3783
31504,45,140000,0,8,4561,8167,-3605
31505,45,140000,0,9,4739,8167,-3428
31506,45,140000,0,10,4916,8167,-3250
31507,45,140000,0,11,5094,8167,-3073
31508,45,140000,0,12,5271,8167,-2895
31509,45,140000,0,13,5423,8167,-2743
31510,45,140000,0,14,5423,8167,-2743
31511,45,140000,0,15,5423,8167,-2743
31512,45,140000,0,16,5423,8167,-2743
31513,45,140000,0,17,5423,8167,-2743
31514,45,140000,0,18,5423,8167,-2743
31515,45,140000,0,19,5423,8167,-2743
31516,45,140000,0,20,5423,8167,-2743
31517,45,140000,0,21,5423,8167,-2743
31518,45,140000,0,22,5423,8167,-2743
31519,45,140000,0,23,5423,8167,-2743
31520,45,140000,0,24,5423,8167,-2743
31521,45,140000,0,25,5423,8167,-2743
31522,45,140000,0,26,5423,8167,-2743
31523,45,140000,0,27,5423,8167,-2743
31524,45,140000,0,28,5423,8167,-2743
31525,45,140000,0,29,5423,8167,-2743
31526,45,140000,0,30,5423,8167,-2743
31527,45,140000,25000,0,2864,8167,-5302
31528,45,140000,25000,1,3131,8167,-5036
31529,45,140000,25000,2,3397,8167,-4770
31530,45,140000,25000,3,3663,8167,-4504
31531,45,140000,25000,4,3929,8167,-4237
31532,45,140000,25000,5,4195,8167,-3971
31533,45,140000,25000,6,4462,8167,-3705
31534,45,140000,25000,7,4639,8167,-3528
31535,45,140000,25000,8,4817,8167,-3350
31536,45,140000,25000,9,4994,8167,-3173
31537,45,140000,25000,10,5172,8167,-2995
31538,45,140000,25000,11,5349,8167,-2818
31539,45,140000,25000,12,5527,8167,-2640
31540,45,140000,25000,13,5679,8167,-2488
31541,45,140000,25000,14,5679,8167,-2488
31542,45,140000,25000,15,5679,8167,-2488
31543,45,140000,25000,16,5679,8167,-2488
31544,45,140000,25000,17,5679,8167,-2488
31545,45,140000,25000,18,5679,8167,-2488
31546,45,140000,25000,19,5679,8167,-2488
31547,45,140000,25000,20,5679,8167,-2488
31548,45,140000,25000,21,5679,8167,-2488
31549,45,140000,25000,22,5679,8167,-2488
31550,45,140000,25000,23,5679,8167,-2488
31551,45,140000,25000,24,5679,8167,-2488
31552,45,140000,25000,25,5679,8167,-2488
31553,45,140000,25000,26,5679,8167,-2488
31554,45,140000,25000,27,5679,8167,-2488
31555,45,140000,25000,28,5679,8167,-2488
31556,45,140000,25000,29,5679,8167,-2488
31557,45,140000,25000,30,5679,8167,-2488
31558,45,140000,50000,0,3120,8167,-5047
31559,45,140000,50000,1,3386,8167,-4781
31560,45,140000,50000,2,3652,8167,-4515
31561,45,140000,50000,3,3918,8167,-4248
31562,45,140000,50000,4,4185,8167,-3982
31563,45,140000,50000,5,4451,8167,-3716
31564,45,140000,50000,6,4717,8167,-3450
31565,45,140000,50000,7,4894,8167,-3272
31566,45,140000,50000,8,5072,8167,-3095
31567,45,140000,50000,9,5249,8167,-2917
31568,45,140000,50000,10,5427,8167,-2740
31569,45,140000,50000,11,5604,8167,-2562
31570,45,140000,50000,12,5782,8167,-2385
31571,45,140000,50000,13,5934,8167,-2233
31572,45,140000,50000,14,5934,8167,-2233
31573,45,140000,50000,15,5934,8167,-2233
31574,45,140000,50000,16,5934,8167,-2233
31575,45,140000,50000,17,5934,8167,-2233
31576,45,140000,50000,18,5934,8167,-2233
31577,45,140000,50000,19,5934,8167,-2233
31578,45,140000,50000,20,5934,8167,-2233
31579,45,140000,50000,21,5934,8167,-2233
31580,45,140000,50000,22,5934,8167,-2233
31581,45,140000,50000,23,5934,8167,-2233
31582,45,140000,50000,24,5934,8167,-2233
31583,45,140000,50000,25,5934,8167,-2233
31584,45,140000,50000,26,5934,8167,-2233
31585,45,140000,50000,27,5934,8167,-2233
31586,45,140000,50000,28,5934,8167,-2233
31587,45,140000,50000,29,5934,8167,-2233
31588,45,140000,50000,30,5934,8167,-2233
31589,45,140000,75000,0,3375,8167,-4792
31590,45,140000,75000,1,3641,8167,-4526
31591,45,140000,75000,2,3907,8167,-4259
31592,45,140000,75000,3,4174,8167,-3993
31593,45,140000,75000,4,4440,8167,-3727
31594,45,140000,75000,5,4706,8167,-3461
31595,45,140000,75000,6,4972,8167,-3194
31596,45,140000,75000,7,5150,8167,-3017
31597,45,140000,75000,8,5327,8167,-2839
31598,45,140000,75000,9,5505,8167,-2662
31599,45,140000,75000,10,5682,8167,-2484
31600,45,140000,75000,11,5860,8167,-2307
31601,45,140000,75000,12,6037,8167,-2129
31602,45,140000,75000,13,6189,8167,-1977
31603,45,140000,75000,14,6189,8167,-1977
31604,45,140000,75000,15,6189,8167,-1977
31605,45,140000,75000,16,6189,8167,-1977
31606,45,140000,75000,17,6189,8167,-1977
31607,45,140000,75000,18,6189,8167,-1977
31608,45,140000,75000,19,6189,8167,-1977
31609,45,140000,75000,20,6189,8167,-1977
31610,45,140000,75000,21,6189,8167,-1977
31611,45,140000,75000,22,6189,8167,-1977
31612,45,140000,75000,23,6189,8167,-1977
31613,45,140000,75000,24,6189,8167,-1977
31614,45,140000,75000,25,6189,8167,-1977
31615,45,140000,75000,26,6189,8167,-1977
31616,45,140000,75000,27,6189,8167,-1977
31617,45,140000,75000,28,6189,8167,-1977
31618,45,140000,75000,29,6189,8167,-1977
31619,45,140000,75000,30,6189,8167,-1977
31620,45,140000,100000,0,3630,8167,-4536
31621,45,140000,100000,1,3896,8167,-4270
31622,45,140000,100000,2,4163,8167,-4004
31623,45,140000,100000,3,4429,8167,-3738
31624,45,140000,100000,4,4695,8167,-3472
31625,45,140000,100000,5,4961,8167,-3205
31626,45,140000,100000,6,5228,8167,-2939
31627,45,140000,100000,7,5405,8167,-2762
31628,45,140000,100000,8,5583,8167,-2584
31629,45,140000,100000,9,5760,8167,-2407
31630,45,140000,100000,10,5938,8167,-2229
31631,45,140000,100000,11,6115,8167,-2052
31632,45,140000,100000,12,6292,8167,-1874
31633,45,140000,100000,13,6445,8167,-1722
31634,45,140000,100000,14,6445,8167,-1722
31635,45,140000,100000,15,6445,8167,-1722
31636,45,140000,100000,16,6445,8167,-1722
31637,45,140000,100000,17,6445,8167,-1722
31638,45,140000,100000,18,6445,8167,-1722
31639,45,140000,100000,19,6445,8167,-1722
31640,45,140000,100000,20,6445,8167,-1722
31641,45,140000,100000,21,6445,8167,-1722
31642,45,140000,100000,22,6445,8167,-1722
31643,45,140000,100000,23,6445,8167,-1722
31644,45,140000,100000,24,6445,8167,-1722
31645,45,140000,100000,25,6445,8167,-1722
31646,45,140000,100000,26,6445,8167,-1722
31647,45,140000,100000,27,6445,8167,-1722
31648,45,140000,100000,28,6445,8167,-1722
31649,45,140000,100000,29,6445,8167,-1722
31650,45,140000,100000,30,6445,8167,-1722
31651,45,140000,150000,0,4141,8167,-4026
31652,45,140000,150000,1,4407,8167,-3760
31653,45,140000,150000,2,4673,8167,-3493
31654,45,140000,150000,3,4939,8167,-3227
31655,45,140000,150000,4,5206,8167,-2961
31656,45,140000,150000,5,5472,8167,-2695
31657,45,140000,150000,6,5738,8167,-2429
31658,45,140000,150000,7,5916,8167,-2251
31659,45,140000,150000,8,6093,8167,-2074
31660,45,140000,150000,9,6271,8167,-1896
31661,45,140000,150000,10,6448,8167,-1719
31662,45,140000,150000,11,6626,8167,-1541
31663,45,140000,150000,12,6803,8167,-1364
31664,45,140000,150000,13,6955,8167,-1211
31665,45,140000,150000,14,6955,8167,-1211
31666,45,140000,150000,15,6955,8167,-1211
31667,45,140000,150000,16,6955,8167,-1211
31668,45,140000,150000,17,6955,8167,-1211
31669,45,140000,150000,18,6955,8167,-1211
31670,45,140000,150000,19,6955,8167,-1211
31671,45,140000,150000,20,6955,8167,-1211
31672,45,140000,150000,21,6955,8167,-1211
31673,45,140000,150000,22,6955,8167,-1211
31674,45,140000,150000,23,6955,8167,-1211
31675,45,140000,150000,24,6955,8167,-1211
31676,45,140000,150000,25,6955,8167,-1211
31677,45,140000,150000,26,6955,8167,-1211
31678,45,140000,150000,27,6955,8167,-1211
31679,45,140000,150000,28,6955,8167,-1211
31680,45,140000,150000,29,6955,8167,-1211
31681,45,140000,150000,30,6955,8167,-1211
31682,45,140000,250000,0,5162,8167,-3005
31683,45,140000,250000,1,5428,8167,-2738
31684,45,140000,250000,2,5694,8167,-2472
31685,45,140000,250000,3,5961,8167,-2206
31686,45,140000,250000,4,6227,8167,-1940
31687,45,140000,250000,5,6493,8167,-1674
31688,45,140000,250000,6,6759,8167,-1407
31689,45,140000,250000,7,6937,8167,-1230
31690,45,140000,250000,8,7114,8167,-1052
31691,45,140000,250000,9,7292,8167,-875
31692,45,140000,250000,10,7469,8167,-697
31693,45,140000,250000,11,7647,8167,-520
31694,45,140000,250000,12,7824,8167,-342
31695,45,140000,250000,13,7976,8167,-190
31696,45,140000,250000,14,7976,8167,-190
31697,45,140000,250000,15,7976,8167,-190
31698,45,140000,250000,16,7976,8167,-190
31699,45,140000,250000,17,7976,8167,-190
31700,45,140000,250000,18,7976,8167,-190
31701,45,140000,250000,19,7976,8167,-190
31702,45,140000,250000,20,7976,8167,-190
31703,45,140000,250000,21,7976,8167,-190
31704,45,140000,250000,22,7976,8167,-190
31705,45,140000,250000,23,7976,8167,-190
31706,45,140000,250000,24,7976,8167,-190
31707,45,140000,250000,25,7976,8167,-190
31708,45,140000,250000,26,7976,8167,-190
31709,45,140000,250000,27,7976,8167,-190
31710,45,140000,250000,28,7976,8167,-190
31711,45,140000,250000,29,7976,8167,-190
31712,45,140000,250000,30,7976,8167,-190
31713,45,140000,500000,0,7715,8167,-452
31714,45,140000,500000,1,7981,8167,-185
31715,45,140000,500000,2,8247,8167,81
31716,45,140000,500000,3,8514,8167,347
31717,45,140000,500000,4,8780,8167,613
31718,45,140000,500000,5,9046,8167,879
31719,45,140000,500000,6,9312,8167,1146
31720,45,140000,500000,7,9490,8167,1323
31721,45,140000,500000,8,9667,8167,1501
31722,45,140000,500000,9,9845,8167,1678
31723,45,140000,500000,10,10022,8167,1856
31724,45,140000,500000,11,10200,8167,2033
31725,45,140000,500000,12,10377,8167,2211
31726,45,140000,500000,13,10529,8167,2363
31727,45,140000,500000,14,10529,8167,2363
31728,45,140000,500000,15,10529,8167,2363
31729,45,140000,500000,16,10529,8167,2363
31730,45,140000,500000,17,10529,8167,2363
31731,45,140000,500000,18,10529,8167,2363
31732,45,140000,500000,19,10529,8167,2363
31733,45,140000,500000,20,10529,8167,2363
31734,45,140000,500000,21,10529,8167,2363
31735,45,140000,500000,22,10529,8167,2363
31736,45,140000,500000,23,10529,8167,2363
31737,45,140000,500000,24,10529,8167,2363
31738,45,140000,500000,25,10529,8167,2363
31739,45,140000,500000,26,10529,8167,2363
31740,45,140000,500000,27,10529,8167,2363
31741,45,140000,500000,28,10529,8167,2363
31742,45,140000,500000,29,10529,8167,2363
31743,45,140000,500000,30,10529,8167,2363
31744,45,145000,0,0,2609,8458,-5849
31745,45,145000,0,1,2885,8458,-5574
31746,45,145000,0,2,3160,8458,-5298
31747,45,145000,0,3,3436,8458,-5022
31748,45,145000,0,4,3712,8458,-4746
31749,45,145000,0,5,3988,8458,-4471
31750,45,145000,0,6,4263,8458,-4195
31751,45,145000,0,7,4447,8458,-4011
31752,45,145000,0,8,4631,8458,-3827
31753,45,145000,0,9,4815,8458,-3643
31754,45,145000,0,10,4999,8458,-3460
31755,45,145000,0,11,5183,8458,-3276
31756,45,145000,0,12,5366,8458,-3092
31757,45,145000,0,13,5442,8458,-3016
31758,45,145000,0,14,5442,8458,-3016
31759,45,145000,0,15,5442,8458,-3016
31760,45,145000,0,16,5442,8458,-3016
31761,45,145000,0,17,5442,8458,-3016
31762,45,145000,0,18,5442,8458,-3016
31763,45,145000,0,19,5442,8458,-3016
31764,45,145000,0,20,5442,8458,-3016
31765,45,145000,0,21,5442,8458,-3016
31766,45,145000,0,22,5442,8458,-3016
31767,45,145000,0,23,5442,8458,-3016
31768,45,145000,0,24,5442,8458,-3016
31769,45,145000,0,25,5442,8458,-3016
31770,45,145000,0,26,5442,8458,-3016
31771,45,145000,0,27,5442,8458,-3016
31772,45,145000,0,28,5442,8458,-3016
31773,45,145000,0,29,5442,8458,-3016
31774,45,145000,0,30,5442,8458,-3016
31775,45,145000,25000,0,2864,8458,-5594
31776,45,145000,25000,1,3140,8458,-5318
31777,45,145000,25000,2,3416,8458,-5043
31778,45,145000,25000,3,3692,8458,-4767
31779,45,145000,25000,4,3967,8458,-4491
31780,45,145000,25000,5,4243,8458,-4215
31781,45,145000,25000,6,4519,8458,-3940
31782,45,145000,25000,7,4703,8458,-3756
31783,45,145000,25000,8,4886,8458,-3572
31784,45,145000,25000,9,5070,8458,-3388
31785,45,145000,25000,10,5254,8458,-3204
31786,45,145000,25000,11,5438,8458,-3020
31787,45,145000,25000,12,5622,8458,-2837
31788,45,145000,25000,13,5698,8458,-2761
31789,45,145000,25000,14,5698,8458,-2761
31790,45,145000,25000,15,5698,8458,-2761
31791,45,145000,25000,16,5698,8458,-2761
31792,45,145000,25000,17,5698,8458,-2761
31793,45,145000,25000,18,5698,8458,-2761
31794,45,145000,25000,19,5698,8458,-2761
31795,45,145000,25000,20,5698,8458,-2761
31796,45,145000,25000,21,5698,8458,-2761
31797,45,145000,25000,22,5698,8458,-2761
31798,45,145000,25000,23,5698,8458,-2761
31799,45,145000,25000,24,5698,8458,-2761
31800,45,145000,25000,25,5698,8458,-2761
31801,45,145000,25000,26,5698,8458,-2761
31802,45,145000,25000,27,5698,8458,-2761
31803,45,145000,25000,28,5698,8458,-2761
31804,45,145000,25000,29,5698,8458,-2761
31805,45,145000,25000,30,5698,8458,-2761
31806,45,145000,50000,0,3120,8458,-5339
31807,45,145000,50000,1,3395,8458,-5063
31808,45,145000,50000,2,3671,8458,-4787
31809,45,145000,50000,3,3947,8458,-4512
31810,45,145000,50000,4,4223,8458,-4236
31811,45,145000,50000,5,4498,8458,-3960
31812,45,145000,50000,6,4774,8458,-3684
31813,45,145000,50000,7,4958,8458,-3500
31814,45,145000,50000,8,5142,8458,-3317
31815,45,145000,50000,9,5325,8458,-3133
31816,45,145000,50000,10,5509,8458,-2949
31817,45,145000,50000,11,5693,8458,-2765
31818,45,145000,50000,12,5877,8458,-2581
31819,45,145000,50000,13,5953,8458,-2505
31820,45,145000,50000,14,5953,8458,-2505
31821,45,145000,50000,15,5953,8458,-2505
31822,45,145000,50000,16,5953,8458,-2505
31823,45,145000,50000,17,5953,8458,-2505
31824,45,145000,50000,18,5953,8458,-2505
31825,45,145000,50000,19,5953,8458,-2505
31826,45,145000,50000,20,5953,8458,-2505
31827,45,145000,50000,21,5953,8458,-2505
31828,45,145000,50000,22,5953,8458,-2505
31829,45,145000,50000,23,5953,8458,-2505
31830,45,145000,50000,24,5953,8458,-2505
31831,45,145000,50000,25,5953,8458,-2505
31832,45,145000,50000,26,5953,8458,-2505
31833,45,145000,50000,27,5953,8458,-2505
31834,45,145000,50000,28,5953,8458,-2505
31835,45,145000,50000,29,5953,8458,-2505
31836,45,145000,50000,30,5953,8458,-2505
31837,45,145000,75000,0,3375,8458,-5083
31838,45,145000,75000,1,3651,8458,-4808
31839,45,145000,75000,2,3926,8458,-4532
31840,45,145000,75000,3,4202,8458,-4256
31841,45,145000,75000,4,4478,8458,-3980
31842,45,145000,75000,5,4754,8458,-3705
31843,45,145000,75000,6,5029,8458,-3429
31844,45,145000,75000,7,5213,8458,-3245
31845,45,145000,75000,8,5397,8458,-3061
31846,45,145000,75000,9,5581,8458,-2878
31847,45,145000,75000,10,5765,8458,-2694
31848,45,145000,75000,11,5948,8458,-2510
31849,45,145000,75000,12,6132,8458,-2326
31850,45,145000,75000,13,6208,8458,-2250
31851,45,145000,75000,14,6208,8458,-2250
31852,45,145000,75000,15,6208,8458,-2250
31853,45,145000,75000,16,6208,8458,-2250
31854,45,145000,75000,17,6208,8458,-2250
31855,45,145000,75000,18,6208,8458,-2250
31856,45,145000,75000,19,6208,8458,-2250
31857,45,145000,75000,20,6208,8458,-2250
31858,45,145000,75000,21,6208,8458,-2250
31859,45,145000,75000,22,6208,8458,-2250
31860,45,145000,75000,23,6208,8458,-2250
31861,45,145000,75000,24,6208,8458,-2250
31862,45,145000,75000,25,6208,8458,-2250
31863,45,145000,75000,26,6208,8458,-2250
31864,45,145000,75000,27,6208,8458,-2250
31865,45,145000,75000,28,6208,8458,-2250
31866,45,145000,75000,29,6208,8458,-2250
31867,45,145000,75000,30,6208,8458,-2250
31868,45,145000,100000,0,3630,8458,-4828
31869,45,145000,100000,1,3906,8458,-4552
31870,45,145000,100000,2,4182,8458,-4277
31871,45,145000,100000,3,4457,8458,-4001
31872,45,145000,100000,4,4733,8458,-3725
31873,45,145000,100000,5,5009,8458,-3449
31874,45,145000,100000,6,5285,8458,-3174
31875,45,145000,100000,7,5468,8458,-2990
31876,45,145000,100000,8,5652,8458,-2806
31877,45,145000,100000,9,5836,8458,-2622
31878,45,145000,100000,10,6020,8458,-2438
31879,45,145000,100000,11,6204,8458,-2255
31880,45,145000,100000,12,6388,8458,-2071
31881,45,145000,100000,13,6464,8458,-1995
31882,45,145000,100000,14,6464,8458,-1995
31883,45,145000,100000,15,6464,8458,-1995
31884,45,145000,100000,16,6464,8458,-1995
31885,45,145000,100000,17,6464,8458,-1995
31886,45,145000,100000,18,6464,8458,-1995
31887,45,145000,100000,19,6464,8458,-1995
